Город;id вуза;Аббревиатура;Крупное направление;Направление подготовки;id профиля;Профиль;Факультет;Есть набор в 2020 году;2020 очная Прох.балл Бюджет 1 волна;2020 очная Прох.балл Бюджет 2 волна;2020 очная Прох.балл Платно ;2020 очная Число мест Бюджет;2020 очная Число мест Платно;2020 очная Конкурс Бюджет ;2020 очная Конкурс Платно ;2020 очная Срок;2020 очная Стоимость;2020 очно-заочная Прох.балл Бюджет ;2020 очно-заочная Число мест Бюджет;2020 очно-заочная Число мест Платно;2020 очно-заочная Срок;2020 очно-заочная Стоимость;2020 заочная Прох.балл Бюджет ;2020 заочная Число мест Бюджет;2020 заочная Число мест Платно;2020 заочная Срок;2020 заочная Стоимость;2019 очная Прох.балл Бюджет 1 волна;2019 очная Прох.балл Бюджет 2 волна;2019 очная Прох.балл Платно;2019 очная Число мест Бюджет;2019 очная Число мест Платно;2019 очная Конкурс Бюджет;2019 очная Конкурс Платно;2019 очная Срок;2019 очная Стоимость;2019 очно-заочная Прох.балл Бюджет;2019 очно-заочная Число мест Бюджет;2019 очно-заочная Число мест Платно;2019 очно-заочная Срок;2019 очно-заочная Стоимость;2019 заочная Прох.балл Бюджет;2019 заочная Число мест Бюджет;2019 заочная Число мест Платно;2019 заочная Срок;2019 заочная Стоимость;2018 очная Прох.балл Бюджет 1 волна;2018 очная Прох.балл Бюджет 2 волна;2018 очная Прох.балл Платно;2018 очная Число мест Бюджет;2018 очная Число мест Платно;2018 очная Конкурс Бюджет;2018 очная Конкурс Платно;2018 очная Срок;2018 очная Стоимость;2018 очно-заочная Прох.балл Бюджет;2018 очно-заочная Число мест Бюджет;2018 очно-заочная Число мест Платно;2018 очно-заочная Срок;2018 очно-заочная Стоимость;2018 заочная Прох.балл Бюджет;2018 заочная Число мест Бюджет;2018 заочная Число мест Платно;2018 заочная Срок;2018 заочная Стоимость;2017 очная Прох.балл Бюджет 1 волна;2017 очная Прох.балл Бюджет 2 волна;2017 очная Прох.балл Платно;2017 очная Число мест Бюджет;2017 очная Число мест Платно;2017 очная Конкурс Бюджет;2017 очная Конкурс Платно;2017 очная Срок;2017 очная Стоимость;2017 очно-заочная Прох.балл Бюджет;2017 очно-заочная Число мест Бюджет;2017 очно-заочная Число мест Платно;2017 очно-заочная Срок;2017 очно-заочная Стоимость;2017 заочная Прох.балл Бюджет;2017 заочная Число мест Бюджет;2017 заочная Число мест Платно;2017 заочная Срок;2017 заочная Стоимость;2016 очная Прох.балл Бюджет 1 волна;2016 очная Прох.балл Бюджет 2 волна;2016 очная Прох.балл Платно;2016 очная Число мест Бюджет;2016 очная Число мест Платно;2016 очная Конкурс Бюджет;2016 очная Конкурс Платно;2016 очная Срок;2016 очная Стоимость;2016 очно-заочная Прох.балл Бюджет;2016 очно-заочная Число мест Бюджет;2016 очно-заочная Число мест Платно;2016 очно-заочная Срок;2016 очно-заочная Стоимость;2016 заочная Прох.балл Бюджет;2016 заочная Число мест Бюджет;2016 заочная Число мест Платно;2016 заочная Срок;2016 заочная Стоимость;Содержание программы;Профессии;Адрес обучения по данному профилю;Min балл Мат;Min балл Рус;Min балл Общ;Min балл Физ;Min балл Био;Min балл Ист;Min балл Иняз;Min балл Хим;Min балл Лит;Min балл Инф;Min балл Гео;Мат;Рус;Общ;Физ;Био;Ист;Иняз;Хим;Лит;Инф;Гео;ДВИ1;ДВИ2;ДВИ3;ДВИ4;ДВИ5;ДВИ6;ДВИ7;Золотая медаль;Значок ГТО;Перечневая олимпиада;Волонтерство;Итоговое сочинение;КОНЕЦ ТАБЛИЦЫ
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.01 Филология;200516;Новогреческий язык, византийская и новогреческая филология;Филологический факультет;Нет;;;;0;0;;;;;;0;0;;;;0;0;;;287;285;247;40;9;18,77;21,33;4;303 500;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;291 000;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области филологии. Во время учебы студенты развивают навык литературного анализа, критического мышления, а также навык перевода и интерпретации текстов, написанных на древних языках. Учащиеся с нуля изучают два и более языков.;Филолог, лингвист, переводчик;г. Санкт-Петербург, Университетская наб., д. 12;;55;;;;;55;;55;;;0;1;0;0;0;0;1;0;2;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.01 Филология;200497;Литература народов зарубежных стран, английский язык;Филологический факультет;Нет;;;;0;0;;;;;;0;0;;;;0;0;;;;;229;40;9;18,77;21,33;4;303 500;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;291 000;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области филологии. Во время учебы студенты развивают навык литературного анализа, критического мышления, а также навык перевода и интерпретации текстов, написанных на древних языках. Учащиеся с нуля изучают два и более языков.;"Выпускающий редактор; сценарист; контентный маркетолог; литературный критик; криэйтор; культуролог";г. Санкт-Петербург, Университетская наб., д. 12;;55;;;;;55;;55;;;0;1;0;0;0;0;1;0;2;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.01 Филология;200521;Отечественная филология (русский язык и литература);Филологический факультет;Да;;;;35;10;;;4;;;0;0;;;;0;0;;;287;286;259;40;9;18,77;21,33;4;303 500;Набора не было;0;0;;;Набора не было;0;0;;;##;##;##;40;15;##;##;4;291 000;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области филологии. Особый акцент делается на изучение основ отечественной филологии. Во время учебы студенты развивают навык литературного анализа, критического мышления, а также навык перевода и интерпретации текстов, написанных на древних языках. Учащиеся с нуля изучают два и более языков.;"Выпускающий редактор; сценарист; контентный маркетолог; литературный критик; криэйтор; культуролог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;1;0;2;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.01 Филология;200496;Литература народов зарубежных стран, немецкий язык;Филологический факультет;Да;;;;35;10;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;40;15;;;4;291 000;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области филологии. Во время учебы студенты развивают навык литературного анализа, критического мышления, а также навык перевода и интерпретации текстов, написанных на древних языках. Учащиеся с нуля изучают два и более языков.;"Выпускающий редактор; сценарист; контентный маркетолог; литературный критик; криэйтор; культуролог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;1;0;2;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200508;Межъязыковая коммуникация и перевод (французский язык);Филологический факультет;Да;;;;5;10;;;4;;;0;0;;;;0;0;;;296;296;256;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты углубленно изучают иностранный язык, знакомятся с его историей и культурой. Также студенты учатся осуществлять разноплановый перевод, организовывать деловые переговоры, конференции, симпозиумы и семинары с использованием нескольких рабочих языков, подготавливать информационные материалы на русском и иностранном языках о международных мероприятиях, проводимых в России и за рубежом. Учащиеся получают навык преподавания.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200507;Межъязыковая коммуникация и перевод (немецкий язык);Филологический факультет;Да;;;;5;10;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;265;0;80;;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты углубленно изучают иностранный язык, знакомятся с его историей и культурой. Также студенты учатся осуществлять разноплановый перевод, организовывать деловые переговоры, конференции, симпозиумы и семинары с использованием нескольких рабочих языков, подготавливать информационные материалы на русском и иностранном языках о международных мероприятиях, проводимых в России и за рубежом. Учащиеся получают навык преподавания.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200506;Межъязыковая коммуникация и перевод (английский язык);Филологический факультет;Да;;;;0;20;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;247;0;80;;4,61;4;;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты углубленно изучают иностранный язык, знакомятся с его историей и культурой. Также студенты учатся осуществлять разноплановый перевод, организовывать деловые переговоры, конференции, симпозиумы и семинары с использованием нескольких рабочих языков, подготавливать информационные материалы на русском и иностранном языках о международных мероприятиях, проводимых в России и за рубежом. Учащиеся получают навык преподавания.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200573;Эстонский язык;Филологический факультет;Нет;;;;0;0;;;;;;0;0;;;;0;0;;;;285;Набора не было;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области эстонского языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200567;Шведский язык;Филологический факультет;Нет;;;;0;0;;;;;;0;0;;;;0;0;;;291;291;Набора не было;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области шведского языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200559;Французский язык;Филологический факультет;Да;;;;60;30;;;4;;;0;0;;;;0;0;;;293;293;226;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;##;##;##;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области французского языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200525;Португальский язык;Филологический факультет;Да;;;;0;0;;;;;;0;0;;;;0;0;;;291;288;Набора не было;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области португальского языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200524;Польский язык;Филологический факультет;Да;;;;0;0;;;;;;0;0;;;;0;0;;;291;286;Набора не было;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области польского языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200517;Норвежский язык;Филологический факультет;Да;;;;60;30;;;4;;;0;0;;;;0;0;;;291;290;216;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области норвежского языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200515;Нидерландский язык;Филологический факультет;Нет;;;;0;0;;;;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;##;;;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области нидерландского языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200513;Немецкий язык;Филологический факультет;Да;;;;60;30;;;4;;;0;0;;;;0;0;;;294;293;237;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;##;##;;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области немецкого языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200498;Литовский язык;Филологический факультет;Да;;;;60;30;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;##;##;;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области литовского языка и иностранной лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Они учатся различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент свободно владеет 2 иностранными языками как минимум. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200550;Теория перевода и межъязыковая коммуникация: Английский язык;Филологический факультет;Нет;;;;0;0;;;;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;##;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области лингвистики. Студенты учатся владеть различными методами лингвистического анализа, методологическими основами преподавания иностранных языков. Акцент делается на изучение английского языка, его культуры и истории. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. По окончанию каждый студент осваивает более 2 иностранных языков. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200547;Теоретическое и экспериментальное языкознание (английский язык);Филологический факультет;Нет;;;;0;0;;;;;;0;0;;;;0;0;;;304;304;264;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;##;;##;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Студенты учатся владеть различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент осваивает более 2 иностранных языков. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200577;Язык Библии;Филологический факультет;Да;;;;60;30;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;##;##;##;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Студенты учатся владеть различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. Особое внимание уделяется изучению древних документов и переводов с древних языков (еврейский, греческий, арамейский, сирийский, коптский). По окончанию каждый студент осваивает более 2 современных иностранных языков. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200552;Теория перевода и межъязыковая коммуникация: Французский язык;Филологический факультет;Нет;;;;0;0;;;;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;##;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области лингвистики. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. Студенты учатся владеть различными методами лингвистического анализа, методологическими основами преподавания иностранных языков и навыками научно-исследовательской работы в лингвистических областях. По окончанию каждый студент осваивает более 2 иностранных языков. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200548;Теория и методика преподавания иностранных языков и культур (немецкий язык);Филологический факультет;Да;;;;10;20;;;4;;;0;0;;;;0;0;;;290;286;Набора не было;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;##;;##;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области лингвистики. Студенты осваивают методики обучения иностранцев русскому языку с нуля, а также способы организации учебной деятельности и мотивации учащихся. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. По окончанию каждый студент осваивает более 2 иностранных языков. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
г. Санкт-Петербург;0012;СПбГУ;Языки и литература;45.03.02 Лингвистика;200539;Русский язык как иностранный;Филологический факультет;Да;;;;10;20;;;4;;;0;0;;;;0;0;;;293;293;265;100;80;11,93;4,61;4;309 100;Набора не было;0;0;;;Набора не было;0;0;;;##;##;;##;70;##;##;4;296 400;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа направлена на подготовку специалистов в области лингвистики. Студенты осваивают методики обучения иностранцев русскому языку с нуля, а также способы организации учебной деятельности и мотивации учащихся. Студенты получают навыки устного, письменного, синхронного перевода, навыки межкультурной коммуникации и углубленные знания истории и культуры стран изучаемых языков. По окончанию каждый студент осваивает более 2 иностранных языков. Особое внимание уделяется теории и методике преподавания. Студенты изучают новейшие подходы к образованию. Есть возможность пройти стажировку за границей.;"Компьютерный лингвист; лингвист-исследователь; преподаватель; литературный переводчик; синхронист-переводчик; филолог";г. Санкт-Петербург, Университетская наб., д. 13;;55;;;;;55;;55;;;0;1;0;0;0;0;2;0;1;0;0;;;;;;;;3;1;6;0;0;
