Город;id вуза;Аббревиатура;Крупное направление;Направление подготовки;id профиля;Профиль;Факультет;Есть набор в 2020 году;2020 очная Прох.балл Бюджет 1 волна;2020 очная Прох.балл Бюджет 2 волна;2020 очная Прох.балл Платно ;2020 очная Число мест Бюджет;2020 очная Число мест Платно;2020 очная Конкурс Бюджет ;2020 очная Конкурс Платно ;2020 очная Срок;2020 очная Стоимость;2020 очно-заочная Прох.балл Бюджет ;2020 очно-заочная Число мест Бюджет;2020 очно-заочная Число мест Платно;2020 очно-заочная Срок;2020 очно-заочная Стоимость;2020 заочная Прох.балл Бюджет ;2020 заочная Число мест Бюджет;2020 заочная Число мест Платно;2020 заочная Срок;2020 заочная Стоимость;2019 очная Прох.балл Бюджет 1 волна;2019 очная Прох.балл Бюджет 2 волна;2019 очная Прох.балл Платно;2019 очная Число мест Бюджет;2019 очная Число мест Платно;2019 очная Конкурс Бюджет;2019 очная Конкурс Платно;2019 очная Срок;2019 очная Стоимость;2019 очно-заочная Прох.балл Бюджет;2019 очно-заочная Число мест Бюджет;2019 очно-заочная Число мест Платно;2019 очно-заочная Срок;2019 очно-заочная Стоимость;2019 заочная Прох.балл Бюджет;2019 заочная Число мест Бюджет;2019 заочная Число мест Платно;2019 заочная Срок;2019 заочная Стоимость;2018 очная Прох.балл Бюджет 1 волна;2018 очная Прох.балл Бюджет 2 волна;2018 очная Прох.балл Платно;2018 очная Число мест Бюджет;2018 очная Число мест Платно;2018 очная Конкурс Бюджет;2018 очная Конкурс Платно;2018 очная Срок;2018 очная Стоимость;2018 очно-заочная Прох.балл Бюджет;2018 очно-заочная Число мест Бюджет;2018 очно-заочная Число мест Платно;2018 очно-заочная Срок;2018 очно-заочная Стоимость;2018 заочная Прох.балл Бюджет;2018 заочная Число мест Бюджет;2018 заочная Число мест Платно;2018 заочная Срок;2018 заочная Стоимость;2017 очная Прох.балл Бюджет 1 волна;2017 очная Прох.балл Бюджет 2 волна;2017 очная Прох.балл Платно;2017 очная Число мест Бюджет;2017 очная Число мест Платно;2017 очная Конкурс Бюджет;2017 очная Конкурс Платно;2017 очная Срок;2017 очная Стоимость;2017 очно-заочная Прох.балл Бюджет;2017 очно-заочная Число мест Бюджет;2017 очно-заочная Число мест Платно;2017 очно-заочная Срок;2017 очно-заочная Стоимость;2017 заочная Прох.балл Бюджет;2017 заочная Число мест Бюджет;2017 заочная Число мест Платно;2017 заочная Срок;2017 заочная Стоимость;2016 очная Прох.балл Бюджет 1 волна;2016 очная Прох.балл Бюджет 2 волна;2016 очная Прох.балл Платно;2016 очная Число мест Бюджет;2016 очная Число мест Платно;2016 очная Конкурс Бюджет;2016 очная Конкурс Платно;2016 очная Срок;2016 очная Стоимость;2016 очно-заочная Прох.балл Бюджет;2016 очно-заочная Число мест Бюджет;2016 очно-заочная Число мест Платно;2016 очно-заочная Срок;2016 очно-заочная Стоимость;2016 заочная Прох.балл Бюджет;2016 заочная Число мест Бюджет;2016 заочная Число мест Платно;2016 заочная Срок;2016 заочная Стоимость;Содержание программы;Профессии;Адрес обучения по данному профилю;Min балл Мат;Min балл Рус;Min балл Общ;Min балл Физ;Min балл Био;Min балл Ист;Min балл Иняз;Min балл Хим;Min балл Лит;Min балл Инф;Min балл Гео;Мат;Рус;Общ;Физ;Био;Ист;Иняз;Хим;Лит;Инф;Гео;ДВИ1;ДВИ2;ДВИ3;ДВИ4;ДВИ5;ДВИ6;ДВИ7;Золотая медаль;Значок ГТО;Перечневая олимпиада;Волонтерство;Итоговое сочинение;КОНЕЦ ТАБЛИЦЫ
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209791;Менеджмент в электроэнергетике и электротехнике;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209789;Релейная защита и автоматизация электроэнергетических систем;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209792;Техника и элетрофизика высоких напряжений;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209794;Эксплуатация релейной защиты, автоматики и электрооборудования электростанций;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209788;Электрические станции;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209787;Электроснабжение;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.02 Электроэнергетика и электротехника;209793;Электроснабжение и кабельные сети;Институт электроэнергетики;Да;;;;240;60;;;4;;;0;0;;;;0;0;;;Набора не было;Набора не было;Набора не было;0;0;;;;;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают инженерные науки в области снабжения энергетических станций. Бакалавры работают с результатами научных исследований, учатся работать с технической документацией, а также применять в профильной деятельности новейшее оборудование.;Инженер-теплоэнергетик, инженер-технолог, инженер-химик, инженер-эколог, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.03 Энергетическое машиностроение;007049;Автоматизированные гидравлические и пневматические системы и агрегаты;Институт гидроэнергетики и возобновляемых источников;Да;;;;20;5;;;4;;;0;0;;;;0;0;;;182;191;149;25;5;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Программа МЭИ обучает студентов основам исследования и конструирования гидравлических и пневматических систем и машин, проведению различных экспериментов по разработанному алгоритму и их описание, контролю производственной и технологической деятельности, основам монтажа, испытания и эксплуатации гидравлических машин и средств гидропневмоавтоматики.;Инженер-испытатель, инженер-конструктор, инженер-механик, инженер по автоматизации и механизации производственных процессов, инженер по пневмоавтоматике, инженер по энергетическому машиностроению;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.03 Энергетическое машиностроение;007048;Газотурбинные, паротурбинные установки и двигатели;Институт энергомашиностроения и механики;Да;;;;80;75;;;4;;;0;0;;;;0;0;;;182;192;100;90;75;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся решать задачи по проектированию, исследованию, диагностике и сертификации транспортных силовых установок с газотурбинными двигателями, систем турбонаддува двигателей внутреннего сгорания, турбохолодильников, систем кондиционирования воздуха в кабинах транспортных средств, систем предпускового подогрева транспортных двигателей. Они учатся разрабатывать и проектировать вспомогательные энергетические агрегаты и комбинированные установки, использующие газовые турбины.;Инженер-испытатель, инженер-исследователь, инженер-конструктор, инженер по эксплуатации, инженер-технолог;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.03 Энергетическое машиностроение;007047;Котлы, камеры сгорания и парогенераторы АЭС;Институт энергомашиностроения и механики;Да;;;;80;75;;;4;;;0;0;;;;0;0;;;182;192;100;90;75;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся разрабатывать высокоэффективные и экологически чистые технологии энергетического использования топлива, методы снижения вредных выбросов энергетических установок. Также учащиеся работают над проектами по повышению надежности, безопасности и эффективности энергетического оборудования.;Инженер-конструктор, инженер по энергетическому машиностроению, инженер-проектировщик, инженер-физик, инженер-энергетик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;13.03.03 Энергетическое машиностроение;007050;Производство энергетического оборудования;Институт энергомашиностроения и механики;Да;;;;80;75;;;4;;;0;0;;;;0;0;;;182;192;100;90;75;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ получают знания в области машиностроения, связанной с энергетическими машинами и газотурбинными установками и другим оборудованием, получают навыки в области управления техническими системами, автоматического регулирования энергоустановок.;Инженер-исследователь, инженер-конструктор, инженер-механик, инженер по энергетическому машиностроению;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;14.03.01 Ядерная энергетика и теплофизика;007052;Атомные электростанции и установки;Институт тепловой и атомной энергетики;Да;;;;168;15;;;4;;;0;0;;;;0;0;;;228;217;165;175;15;;;4; 272,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;В МЭИ студенты фокусируются на изучении тепловых процессов, протекающих в устройствах для преобразования и использования энергии, элементов конструкций приборов, аппаратов и установок. Студенты также учатся использовать профильное оборудование.;Инженер, инженер-атомщик, инженер по ядерной технике, инженер-проектировщик по выводу из эксплуатации объектов использования атомной энергии, инженер-физик, инспектор в атомной энергетике;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;14.03.01 Ядерная энергетика и теплофизика;007055;Нанотехнологии и наноматериалы в энергетике;Институт тепловой и атомной энергетики;Да;;;;168;15;;;4;;;0;0;;;;0;0;;;228;217;165;175;15;;;4; 272,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся использовать новейшие информационные технологии при проектировании, создании и эксплуатации установок нанотехнологий, решать прикладные задачи, а также проводить инновационные исследования в профильной области.;Инженер, инженер-атомщик, инженер-исследователь, материаловед, наноинженер;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;14.03.01 Ядерная энергетика и теплофизика;007051;Теплофизика;Институт тепловой и атомной энергетики;Да;;;;168;15;;;4;;;0;0;;;;0;0;;;228;217;165;175;15;;;4; 272,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся исследовать теплофизические процессы и явления, анализировать результаты исследований. Также большое внимание уделяется формированию сильной теоретической базы.;Инженер, инженер-теплотехник, инженер-теплофизик, инженер-термофизик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;14.03.01 Ядерная энергетика и теплофизика;007054;Термоядерные реакторы и плазменные установки;Институт тепловой и атомной энергетики;Да;;;;168;15;;;4;;;0;0;;;;0;0;;;228;217;165;175;15;;;4; 272,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают комплекс технических и физических дисциплин, также формируется навык решения прикладных задач, проведения научных исследований и опытов в профильной области.;Инженер, инженер-атомщик, инженер по ядерной технике, специалист ядерно-физической лаборатории в области атомной энергетики, физик-атомщик (физик-ядерщик);г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Электроэнергетика, теплоэнергетика, ядерная физика;14.03.01 Ядерная энергетика и теплофизика;007053;Техника и физика низких температур;Институт тепловой и атомной энергетики;Да;;;;168;15;;;4;;;0;0;;;;0;0;;;228;217;165;175;15;;;4; 272,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Обучение по программе МЭИ формирует технологическое мышление в области низкотемпературной теплотехники. Поэтому наряду с общетехническими и общеинженерными дисциплинами программа содержит блок теплофизических дисциплин, которые дают необходимые навыки и знания будущим специалистам.;Инженер, инженер по криогенной технике, инженер-теплотехник, инженер-физик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Машиностроение;15.03.01 Машиностроение;007056;Машины и технология высокоэффективных процессов обработки материалов;Институт энергомашиностроения и механики;Да;;;;20;25;;;4;;;0;0;;;;0;0;;;198;194;136;26;25;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают широкий комплекс технических дисциплин. Главной составляющей обучения является практическая часть. Учащиеся решают технологические задачи в области инновационных технологий с применением методов резания, электрофизических и электрохимических методов обработки материалов.;Инженер, инженер-металловед, инженер-механик, инженер-механик - исследователь, инженер-технолог;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Машиностроение;15.03.03 Прикладная механика;007057;Динамика и прочность машин, приборов и аппаратуры;Институт энергомашиностроения и механики;Да;;;;20;25;;;4;;;0;0;;;;0;0;;;206;201;178;26;25;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ проводят научные исследования в профильной области, учатся применять информационные технологий, современные систем компьютерной математики, технологии конечно-элементного анализа. Бакалавры работают с современной аппаратурой.;Инженер, инженер-механик, инженер-механик - исследователь, инженер-прочнист, инженер-расчетчик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Машиностроение;15.03.06 Мехатроника и робототехника;007058;Компьютерные технологии управления в робототехнике и мехатронике;Институт энергомашиностроения и механики;Да;;;;40;25;;;4;;;0;0;;;;0;0;;;250;246;140;27;25;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся интегрироваться в современное промышленно-экономическое пространство, проектировать системы компьютерного управления мехатронными системами и робототехническими комплексами, разрабатывать технологические решения по их производству.;Инженер, инженер по автоматизации и механизации производственных процессов, инженер-системотехник, инженер-электроник;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Управление в технических системах;27.03.02 Управление качеством;200280;Управление качеством в производственно-технологических системах;Инженерно-экономический институт;Да;;;;5;30;;;4;;;0;0;;;;0;100;5;;216;Набора не было;133;5;30;;;4; 220,000    ;Набора не было;0;100;4;92,000;Набора не было;0;Есть;5; 86,000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты осваивают методы оценки прогресса в области улучшения качества, учатся разрабатывать специализированную документацию, а также применять проблемно-ориентированные методы анализа, синтеза и оптимизации процессов обеспечения качества.;Инженер-метролог, инженер по метрологии, инженер по стандартизации, метрологии и сертификации, инженер по управлению качеством, менеджер по качеству;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Управление в технических системах;27.03.04 Управление в технических системах;007059;Управление и информатика в технических системах;Институт Информационных и вычислительных технологий ИВТИ;Да;;;;64;15;;;4;;;0;100;5;;;0;0;;;235;234;187;64;15;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся моделировать и диагностировать системы управления, проводить наладку и испытания технологических линий и оборудования, а также бакалавры получают знания по информатике, современным компьютерным программам.;Инженер по автоматизации, инженер по автоматизации и механизации производственных процессов, инженер по автоматизации технологических процессов и производств, инженер-электроник, программист, разработчик программного обеспечения, системный аналитик;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Управление в технических системах;27.03.04 Управление в технических системах;007060;Системы и технические средства автоматизации и управления;Институт Информационных и вычислительных технологий ИВТИ;Да;;;;64;15;;;4;;;0;0;;;;0;0;;;235;234;187;64;15;;;4; 220,000    ;Набора не было;0;0;;;Набора не было;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ учатся производить расчеты и проектировать отдельные блоки и устройства систем автоматизации и управления, контролировать соответствие разрабатываемых проектов и технической документации стандартам, а также обеспечивать экологическую безопасность проектируемых устройств и их производства.;Инженер по автоматизации и механизации производственных процессов, инженер по наладке и испытаниям, инженер по управлению и информатике в технических системах, инженер технической поддержки, инженер-программист, инженер-системотехник, инженер-электроник, специалист в области автоматизации и управления на производстве, специалист по системам и средствам управления техническими объектами;г. Москва, ул. Красноказарменная, д. 17;39;40;;40;;;;;;;;2;1;0;1;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Экономика и управление;38.03.01 Экономика;007062;Бухгалтерский учет, анализ и аудит;Инженерно-экономический институт;Да;;;;8;200;;;4;;;0;200;5;;;0;150;5;;252;251;110;15;200;;;4; 198,000    ;Набора не было;0;200;5;92,000;Набора не было;0;150;5; 86,000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают комплекс экономических дисциплин. Отдельное внимание уделяется изучению бухгалтерских программ, а также изучению особенностей бухгалтерского и управленческого учета. Дополнительно учащиеся осваивают МСФО, а также знакомятся с базовыми принципами аудита. Студенты МЭИ имеют возможность закрепить свои знания на практие в ведущих компании профильной сфере.;Аналитик, аудитор, банковский менеджер, бухгалтер, коммерческий директор, консультант по экономическим вопросам, менеджер по маркетингу, менеджер по оценкам рисков, налоговый инспектор, экономист;г. Москва, ул. Красноказарменная, д. 17;39;40;44;;;;;;;;;2;1;1;0;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Экономика и управление;38.03.01 Экономика;007061;Финансы и кредит;Инженерно-экономический институт;Да;;;;8;200;;;4;;;0;200;5;;;0;150;5;;252;251;110;15;200;;;4; 198,000    ;Набора не было;0;200;5;92,000;Набора не было;0;150;5; 86,000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ осваивают комплекс экономических наук. Бакалавры решают прикладные задачи с использованием современных экономических методов. Отдельное внимание уделяется получению навыков работы с финансовой отчетностью, а также с профильными программами. МЭИ помогает получить самые актуальные знания в экономической сфере.;Аналитик, аудитор, банковский менеджер, бухгалтер, коммерческий директор, консультант по экономическим вопросам, менеджер по маркетингу, менеджер по оценкам рисков, налоговый инспектор, экономист;г. Москва, ул. Красноказарменная, д. 17;39;40;44;;;;;;;;;2;1;1;0;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Экономика и управление;38.03.01 Экономика;007063;Экономика и экономическая безопасность предприятия (организации);Инженерно-экономический институт;Да;;;;8;200;;;4;;;0;200;5;;;0;0;;;252;251;110;15;200;;;4; 198,000    ;Набора не было;0;200;5;92,000;Набора не было;0;150;5; 86,000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают широкий комплекс экономических дисциплин, а также отдельное внимание уделяется выработке мер по экономической безопасности предприятия. Помимо знаний экономики студенты в МЭИ умеют разбираться в сфере информационных технологий, а также учатся работать в профильных программах.;Аналитик, аудитор, банковский менеджер, бухгалтер, коммерческий директор, консультант по экономическим вопросам, менеджер по маркетингу, менеджер по оценкам рисков, налоговый инспектор, экономист;г. Москва, ул. Красноказарменная, д. 17;39;40;44;;;;;;;;;2;1;1;0;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
г. Москва;0006;НИУ «МЭИ»;Экономика и управление;38.03.01 Экономика;007065;Аналитическая экономика;Инженерно-экономический институт;Да;;;;8;200;;;4;;;0;200;5;;;0;0;;;252;251;110;15;200;;;4; 198,000    ;Набора не было;0;0;;;Набора не было;0;150;5; 86,000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студенты МЭИ изучают комплекс экономических дисциплин. Отдельное внимание уделяется выработке навыков экономического анализа. Студенты учатся работать с финансовой отчетностью, на основе аналитики компании выдвигать предложения по улучшению.;Аналитик, аудитор, банковский менеджер, бухгалтер, коммерческий директор, консультант по экономическим вопросам, менеджер по маркетингу, менеджер по оценкам рисков, налоговый инспектор, экономист;г. Москва, ул. Красноказарменная, д. 17;39;40;44;;;;;;;;;2;1;1;0;0;0;0;0;0;0;0;;;;;;;;5;1;5;0;0;
